customer_id,age,avg_service_interval_days,total_services,monthly_spend_inr,customer_tenure_days,tenure_months,days_since_last_service,days_since_churn,gender_encoded,vehicle_type_encoded,churned
CUST00017,-0.8411778828586941,0.05357228520551331,-0.5415614613216692,-1.0885073497871443,-0.4996191193546188,-0.5057730426761903,-0.7056601712353979,-0.5402505897540577,1,1,1
CUST00018,-0.6094697156953406,-1.7117710321993658,2.838716243163877,1.5448338408151474,0.6209491286556073,0.5979611250677559,-0.5401842676258778,,1,0,0
CUST00019,0.24012689723695546,0.31248930509156225,-0.13183083047493638,-0.4163703447078212,0.14396233138051887,0.12493219603463614,-0.7529390008381179,,1,1,0
CUST00020,1.398667733053723,1.5599985827243434,-0.7464267767450357,0.7284006701617936,-0.4294740021082823,-0.4532142727836214,0.07444051720948272,-0.525440041219944,1,0,1
CUST00021,1.7076119559381941,-1.0527095270348776,-0.23426348818661957,1.6323344909269835,-0.6732282845393017,-0.6634493523538969,-0.22105216780751752,,1,0,0
CUST00022,0.24012689723695546,-0.41718593276912114,0.27789980037179646,-0.7062960371079923,0.5244995924418946,0.5454023551751871,0.2871952504217229,,1,1,0
CUST00023,0.7035432315636624,0.31248930509156225,-0.029398172763253162,-0.7072605963116458,0.6595289431410923,0.6505198949603248,0.5826879354387231,,1,1,0
CUST00024,-0.9956499943009297,-1.1939369924272678,-1.0537247498800852,1.0684834411519548,-1.5395204825315578,-1.5569484405275675,-0.6229222194306379,,1,0,0
CUST00025,-0.5322336599742228,-1.2174749033259997,-0.6439941190333524,-0.7856073904515533,-1.162490477332499,-1.1364782813870167,-0.6229222194306379,,1,1,0
CUST00026,-1.2273581614642832,-1.5470056559082437,-0.8488594344567189,-0.23754863352065786,-1.5342595987380827,-1.5569484405275675,-0.7292995860367579,,0,1,0
CUST00027,-0.454997604253105,0.6420200576738063,-0.029398172763253162,1.5259587411044346,0.7928046659091318,0.8081962046380314,-0.7056601712353979,,1,0,0
CUST00028,0.00841873007360198,-0.5819513090602432,-0.33669614589830277,-0.3733623519802052,-0.4996191193546188,-0.5057730426761903,-0.835676952642878,,1,1,0
CUST00029,0.24012689723695546,0.5949442358763429,-1.0537247498800852,1.2050063943200708,-1.4062447597635184,-1.399272130849861,0.7836229612502833,0.9259937151232002,1,0,1
CUST00030,-0.14605338136863366,-0.6996408635539018,-0.43912880360998596,1.4715273413374697,-0.7030399593689948,-0.7160081222464657,1.2209521350754438,,1,0,0
CUST00031,-0.06881732564751585,-1.1939369924272678,0.38033245808347965,-1.0716937589626716,-0.18922697553957965,-0.19042042332077705,-0.0792156789993574,,1,1,0
CUST00032,-1.2273581614642832,-0.5348754872627797,0.27789980037179646,-0.5354082981940194,0.21936833242033063,0.23004973581977387,-0.8711360748449181,-0.6143033324246263,1,1,1
CUST00033,-0.6867057714164585,-1.452854012313317,2.326552954605461,-0.8141659080499263,0.9874573662677156,0.965872514315738,-0.6820207564340379,,1,1,0
CUST00034,-0.6094697156953406,-0.7231787744526335,0.27789980037179646,-1.535240108020501,0.20533930897106334,0.23004973581977387,0.08626022461016274,,0,1,0
CUST00035,-1.2273581614642832,1.348157384635758,-0.23426348818661957,-1.356059051247663,0.8296308524634585,0.8081962046380314,-0.6702010490333579,,0,1,0
CUST00036,-1.0728860500220476,0.03003437430678159,-0.951292092168402,0.884413393121382,-1.2606936414773702,-1.2415958211721543,1.0672959388666035,1.148151943134906,0,0,1
CUST00037,-1.1501221057431654,-0.7231787744526335,-1.0537247498800852,-0.5990692056351609,-1.5044479239083897,-1.5043896706349986,-0.4810857306224777,-0.3773345558788069,1,1,1
CUST00038,0.00841873007360198,-1.6646952104019024,1.609524350623678,-1.0065387304021451,0.02120837619942994,0.019814656249498405,-0.4929054380231577,,1,1,0
CUST00039,0.4718350644003089,0.3831030377877574,-0.13183083047493638,0.9115912671537412,0.29828158932245924,0.28260850571234275,-0.741119293437438,,1,0,0
CUST00040,-0.3777615485319871,-0.040579358389413574,0.07303448494843004,1.4238951383099847,0.5525576393404291,0.5454023551751871,-0.6229222194306379,,1,0,0
CUST00041,0.6263071758425446,0.0064964634080498665,-1.0537247498800852,0.9252558558721677,-1.4500854580424787,-1.45183090074243,0.32265437262376295,,1,0,0
CUST00042,0.5490711201214268,-0.15826891288307218,-0.5415614613216692,-0.25271679982125084,-0.5943150276371731,-0.610890582461328,-0.7056601712353979,-0.5402505897540577,1,1,1
CUST00043,1.2441956216114871,-1.4293161014145852,2.326552954605461,1.5759077775132448,1.0470807159271016,1.0709900541008757,-0.4810857306224777,-0.318092361742352,1,0,1
CUST00044,0.9352513987270159,-0.2994963782754625,-0.13183083047493638,-0.747828821641785,-0.31899544244530226,-0.2955379631059148,-0.5638236824272378,,0,1,0
CUST00045,-0.3777615485319871,0.31248930509156225,-0.6439941190333524,-0.4711043512837756,-0.5925613997060147,-0.610890582461328,1.8828557495135243,,1,1,0
CUST00046,1.4759037887748407,0.5714063249776111,-0.7464267767450357,-0.522623160514218,-0.7240834945428957,-0.7160081222464657,-0.0673959715986774,,1,1,0
CUST00047,1.2441956216114871,0.2889513941928305,-0.43912880360998596,1.0422606698604686,-0.18747334760842124,-0.19042042332077705,0.34629378742512296,-0.6291138809587401,1,0,1
CUST00048,-0.454997604253105,-1.4057781905158535,2.2241202968937777,-0.4301862368307426,0.9576456914380226,0.965872514315738,-0.7529390008381179,,1,1,0
CUST00049,-0.6867057714164585,-0.7937925071488287,0.38033245808347965,-0.37447821458835356,0.25794814690581575,0.28260850571234275,-0.6347419268313179,,1,1,0
CUST00050,0.6263071758425446,-1.617619388604439,3.350879531722293,-1.1163660891397291,1.2189362531806263,1.2286663637785824,-0.6347419268313179,,1,1,0
CUST00051,0.0856547857947198,1.51292276092688,0.07303448494843004,-0.6980216321746888,1.8449814246041798,1.8593716024894085,-0.835676952642878,,0,1,0
CUST00052,0.9352513987270159,0.40664094868648915,-0.8488594344567189,1.1890911674597855,-1.0888381042238457,-1.0839195114944478,-0.8711360748449181,-0.5846822353563988,0,0,1
CUST00053,1.6303759002170763,-0.8879441507437555,-0.43912880360998596,1.4565672172180568,-0.8310547983435589,-0.8211256620316034,-0.741119293437438,,0,0,0
CUST00054,1.7076119559381941,1.418771117331953,0.07303448494843004,0.9672992893961301,1.7397637487346749,1.7542540627042709,-0.823857245242198,,0,0,0
CUST00055,0.8580153430058981,-0.06411726928814529,-0.5415614613216692,-0.9822072516668425,-0.5522279572893712,-0.5583318125687591,-0.008297434595277346,,1,1,0
CUST00056,-1.5363023843487544,0.6420200576738063,0.38033245808347965,-0.6921775381760815,1.769575423564368,1.7542540627042709,-0.8593163674442381,,0,1,0
CUST00057,1.0897235101692515,-0.511337576364048,-1.0537247498800852,-0.30924753432557983,-1.4886652725279639,-1.5043896706349986,0.440851446630563,,1,1,0
CUST00058,1.5531398444959585,0.5714063249776111,-0.6439941190333524,-1.2097770284896392,-0.49611186349230196,-0.5057730426761903,-0.717479878636078,,1,1,0
CUST00059,1.321431677332605,1.0421645429522457,-0.5415614613216692,-1.1437425488904875,-0.057704880702698656,-0.03274411364307046,-0.8593163674442381,,1,1,0
CUST00060,0.24012689723695546,-1.5705435668069754,3.965475477992392,0.9383057745098351,1.7836044470136352,1.8068128325968398,-0.3274295344136376,,1,0,0
CUST00061,0.00841873007360198,-1.594081477705707,3.2484468740106096,-0.8856851360620106,1.2294580207675767,1.2286663637785824,-0.5992828046292779,,1,1,0
CUST00062,1.6303759002170763,0.2889513941928305,0.07303448494843004,-1.4239469975518746,0.7401958279743793,0.7556374347454625,-0.5401842676258778,,1,1,0
CUST00063,1.2441956216114871,-0.13473100198434046,-1.0537247498800852,-0.1893963250402223,-1.4606072256294294,-1.45183090074243,-0.823857245242198,-0.6883560750951949,0,1,1
CUST00064,-0.6094697156953406,0.9480128993573187,-0.43912880360998596,-0.805390310589234,0.15623772689862775,0.177490965927205,2.6156776083556847,0.2298979340198555,1,1,1
CUST00065,-1.4590663286276366,0.40664094868648915,0.27789980037179646,-0.8620534355724959,1.383777278709517,1.386342673456289,1.8592163347121642,2.71807008775096,1,1,1
CUST00066,0.4718350644003089,-1.3822402796171216,-0.23426348818661957,1.748970502866829,-0.9958958238724498,-0.97880197170931,-0.7292995860367579,,1,0,0
CUST00067,-0.06881732564751585,0.924474988458587,-0.6439941190333524,1.4067032889742752,-0.5083872590104108,-0.5057730426761903,-0.6702010490333579,,1,0,0
CUST00068,0.16289084151583763,-0.20534473468053563,-0.951292092168402,0.9326602662296266,-1.2957662001005383,-1.2941545910647232,2.3320046307393647,2.244132534659321,0,0,1
CUST00069,-0.7639418271375763,0.8773991666611235,0.17546714266011326,-0.6938418756255231,1.6240243052782197,1.5965777530265644,-0.41016748621839766,,1,1,0
CUST00070,-0.3777615485319871,1.3246194737370263,0.07303448494843004,-0.771886062956441,1.6485750963144374,1.6491365229191333,-0.5756433898279179,,0,1,0
CUST00071,0.7807792872847802,1.6070744045218068,-0.8488594344567189,-0.20825251182537324,-0.7205762386805789,-0.7160081222464657,-0.008297434595277346,-0.1403657793329874,0,1,1
CUST00072,-0.5322336599742228,-0.20534473468053563,-0.7464267767450357,-0.8194331578188977,-0.9555623814558063,-0.97880197170931,0.18081788381560282,0.17065573988340063,1,1,1
CUST00073,1.7076119559381941,1.4658469391294167,-0.6439941190333524,0.589721643479628,-0.16292255657220345,-0.1378616534282082,4.104960740841366,,1,0,0
CUST00074,1.4759037887748407,-0.017041447490681854,0.48276511579516285,-1.4661795603314551,0.9576456914380226,0.965872514315738,-0.5756433898279179,,0,1,0
CUST00075,1.6303759002170763,0.9009370775598553,-0.6439941190333524,-0.19811518372422912,-0.37335790831121307,-0.34809673299848365,1.3982477460856437,,0,1,0
CUST00076,-1.6135384400698725,-0.6996408635539018,1.097361062065262,-1.0544073449991531,1.2960958821515964,1.281225133671151,1.1854930128734036,,0,1,0
CUST00077,0.9352513987270159,-0.13473100198434046,-0.43912880360998596,-0.5025943723442334,-0.4084304669343813,-0.4006555028910525,0.4881302762332831,0.8075093268502904,0,1,1
CUST00078,1.4759037887748407,1.3010815628382946,-0.7464267767450357,1.162338834252568,-0.8398229379993509,-0.8211256620316034,-0.6111025120299578,,1,0,0
CUST00079,0.8580153430058981,0.6890958794712698,-0.5415614613216692,-0.9137046352818713,-0.21553139450695585,-0.19042042332077705,0.06262080980880272,,1,1,0
CUST00080,0.5490711201214268,0.7597096121674649,-0.8488594344567189,-0.8543937007199524,-1.1186497790535388,-1.1364782813870167,-0.5401842676258778,,1,1,0
CUST00081,-0.7639418271375763,1.3952332064332214,-0.8488594344567189,-0.15717815634563426,-0.767924192821856,-0.7685668921390346,2.0601513605237245,1.459173462351294,0,1,1
CUST00082,-0.7639418271375763,0.6184821467750746,-0.33669614589830277,-1.3038499202342135,0.21586107655801381,0.23004973581977387,1.575543357095844,,1,1,0
CUST00083,-0.3777615485319871,-0.7231787744526335,-1.0537247498800852,0.9890113279411183,-1.5798539249482013,-1.5569484405275675,-0.5992828046292779,,1,0,0
CUST00084,0.7035432315636624,-1.1703990815285361,-0.33669614589830277,1.4781090394329888,-0.8503447055863015,-0.8736844319241723,-0.36288865661567765,,1,0,0
CUST00085,0.7035432315636624,-0.8644062398450238,-0.7464267767450357,0.649826920915144,-1.1519687097455484,-1.1364782813870167,0.429031739229883,,1,0,0
CUST00086,0.9352513987270159,-1.7117710321993658,3.453312189433976,1.6334598099979127,0.8980223417786366,0.9133137444231691,-0.8474966600435581,,1,0,0
CUST00087,1.2441956216114871,-1.0056337052374142,-0.7464267767450357,-0.41860206992411775,-1.2414037342346276,-1.2415958211721543,-0.5992828046292779,,0,1,0
CUST00088,0.4718350644003089,0.924474988458587,-0.951292092168402,1.2379999929626944,-1.1923021521621922,-1.1890370512795856,-0.6111025120299578,,1,0,0
CUST00089,0.4718350644003089,0.7597096121674649,-1.0537247498800852,-0.9464239965038482,-1.4185201552816273,-1.399272130849861,-0.823857245242198,,0,1,0
CUST00090,1.6303759002170763,-0.4642617545665846,-0.029398172763253162,-1.290043484574073,0.022962004130588354,0.019814656249498405,2.2610863863352844,,1,1,0
CUST00091,-0.5322336599742228,1.442309028230685,-0.8488594344567189,1.4026370099784806,-0.7574024252349055,-0.7685668921390346,1.0318368166645635,0.2298979340198555,1,0,1
CUST00092,1.6303759002170763,0.19479975059790364,0.48276511579516285,0.2835970303357442,1.5626473276876751,1.5440189831339954,1.0081974018632036,-0.4958189441517166,0,1,1
CUST00093,-0.9956499943009297,-0.3701101109716577,-0.33669614589830277,1.1903772463979907,-0.4364885138329159,-0.4532142727836214,-0.6229222194306379,,0,0,0
CUST00094,0.5490711201214268,-0.6996408635539018,-0.43912880360998596,-1.446822181018916,-0.7030399593689948,-0.7160081222464657,-0.24469158260887755,,1,1,0
CUST00095,0.16289084151583763,-0.017041447490681854,0.27789980037179646,1.3082520549621361,0.9418630400575969,0.965872514315738,-0.7056601712353979,,0,0,0
CUST00096,1.2441956216114871,1.51292276092688,-0.7464267767450357,1.4605956703627283,-0.44350302555754956,-0.4532142727836214,1.658281308900604,,1,0,0
CUST00097,-0.2232894370897515,0.24187557239536708,0.5851977735068461,0.7880047550699211,1.7081984459738235,1.701695292811702,-0.823857245242198,,1,0,0
CUST00098,-1.3818302729065188,-1.2174749033259997,1.3022263774886285,0.8910234606052441,0.5946447096882311,0.5979611250677559,-0.6938404638347179,,1,0,0
CUST00099,-1.6907744957909903,1.1598540974459042,-0.43912880360998596,0.8524883747730024,0.2667162865616078,0.28260850571234275,2.1783484345305246,,1,0,0
CUST00100,0.5490711201214268,-1.2880886360221948,1.8143896660470447,-0.9571003429835048,0.9576456914380226,0.965872514315738,-0.16195363080411748,,1,1,0
CUST00101,-1.5363023843487544,-0.5348754872627797,0.7900630889302125,-0.8212298857472721,0.9646602031626563,0.965872514315738,-0.5638236824272378,,1,1,0
CUST00102,1.7076119559381941,-1.0762474379336093,0.38033245808347965,-1.0817459788987875,-0.08400929967007485,-0.08530288353563933,-0.764758708238798,,1,1,0
CUST00103,-0.6867057714164585,-1.0527095270348776,0.8924957466418957,0.6677185484966414,0.4666298707136669,0.4402848153900493,-0.7765784156394779,,1,0,0
CUST00104,0.5490711201214268,1.4658469391294167,-1.0537247498800852,-0.690144398678184,-1.3413605263106572,-1.346713360957292,2.0246922383216845,,1,1,0
CUST00105,-1.4590663286276366,-1.5705435668069754,0.17546714266011326,1.0661004125311635,-0.7468806576479551,-0.7685668921390346,0.4999499836339631,,0,0,0
CUST00106,-0.3777615485319871,-0.6761029526551701,-1.0537247498800852,-0.9211185021021111,-1.5009406680460728,-1.5043896706349986,-0.6702010490333579,-0.4810083956176029,1,1,1
CUST00107,1.0897235101692515,0.8067854339649284,-0.029398172763253162,-0.7246321184401927,1.019022669028567,1.0184312842083068,-0.812037537841518,,1,1,0
CUST00108,0.16289084151583763,-0.2759584673767308,0.9949284043535789,0.5601701972892587,1.6801403990752888,1.701695292811702,-0.5874630972285978,,0,0,0
CUST00109,-1.6907744957909903,-0.6054892199589749,1.4046590352003117,-0.6565455864175817,1.871285843571556,1.8593716024894085,-0.8474966600435581,,1,1,0
CUST00110,-0.6094697156953406,0.2654134832940988,-1.0537247498800852,-0.9133452896961963,-1.5465349942561915,-1.5569484405275675,-0.8593163674442381,-0.6883560750951949,1,1,1
CUST00111,-1.0728860500220476,0.6420200576738063,-0.13183083047493638,-0.6655103131338922,0.696355129695419,0.7030786648528937,-0.05557626419799738,,1,1,0
CUST00112,-0.6094697156953406,1.0657024538509774,0.07303448494843004,1.2863603436243103,1.5416037925137742,1.5440189831339954,0.45267115403124303,,1,0,0
CUST00113,0.0856547857947198,1.1598540974459042,-1.0537247498800852,1.5630564445939767,-1.3641576894157166,-1.346713360957292,-0.8829557822455981,,0,0,0
CUST00114,-1.4590663286276366,-0.08765518018687701,-0.23426348818661957,-0.7171615128432672,-0.02613957794184722,-0.03274411364307046,-0.6702010490333579,,0,1,0
CUST00115,-0.8411778828586941,1.51292276092688,-1.0537247498800852,-0.35260541617608965,-1.586868436672835,-1.6095072104201364,-0.6347419268313179,,1,1,0
CUST00116,1.0897235101692515,-1.7353089430980975,2.326552954605461,-0.8778740978049722,0.27197717035508306,0.28260850571234275,-0.2565112900095576,,0,1,0
CUST00117,1.0897235101692515,0.10064810700297676,-0.6439941190333524,1.031480302290222,-0.7275907504052125,-0.7160081222464657,-0.7056601712353979,,0,0,0
CUST00118,1.5531398444959585,0.7597096121674649,-0.13183083047493638,1.1007961744743524,0.5227459645107362,0.5454023551751871,-0.6111025120299578,,1,0,0
CUST00119,-1.304594217185401,-0.2759584673767308,0.07303448494843004,-0.46328385656395626,0.34212228760141955,0.3351672756049116,-0.5165448528245178,-0.25885016760589713,0,1,1
CUST00120,1.2441956216114871,0.5478684140788794,-0.33669614589830277,-0.5174410189102748,0.17377400621021188,0.177490965927205,3.123925026584925,3.0735232525696894,1,1,1
CUST00121,0.0856547857947198,-1.0527095270348776,-1.0537247498800852,-0.7050099581697874,-1.6061583439155775,-1.6095072104201364,-0.6820207564340379,-0.5994927838905126,0,1,1
CUST00122,-0.9184139385798119,0.1477239288004402,-0.8488594344567189,0.6707918989004398,-1.0467510338760437,-1.0313607416018788,-0.11467480120139743,,0,0,0
CUST00123,-0.7639418271375763,-0.7937925071488287,1.097361062065262,1.3670807099222277,1.141776624209656,1.1235488239934446,0.45267115403124303,,1,0,0
CUST00124,0.8580153430058981,-0.41718593276912114,-0.13183083047493638,-1.081935108154406,-0.09277743932586692,-0.08530288353563933,-0.031936849396637365,,1,1,0
CUST00125,0.16289084151583763,0.1477239288004402,0.48276511579516285,-1.1025501970168077,1.506531233890606,1.4914602132414267,-0.5165448528245178,-0.2884712646741246,1,1,1
CUST00126,-1.2273581614642832,0.1477239288004402,0.7900630889302125,-1.1867410851553226,1.730995609078883,1.7542540627042709,-0.6347419268313179,-0.5402505897540577,1,1,1
CUST00127,-1.4590663286276366,-1.1703990815285361,0.6876304312185293,1.1037276779364371,0.13168693586240998,0.12493219603463614,0.38175290962716296,,0,0,0
CUST00128,-1.1501221057431654,-0.2994963782754625,-0.13183083047493638,-0.2977579320467641,-0.00509604276794626,0.019814656249498405,-0.41016748621839766,,0,1,0
CUST00129,-0.2232894370897515,1.6541502263192704,-0.13183083047493638,0.7700374757861765,1.4504151400935368,1.4389014433488578,1.2091324276747637,,1,0,0
CUST00130,0.4718350644003089,0.2889513941928305,-0.23426348818661957,1.770124610107743,0.2263828441449643,0.23004973581977387,0.417212031829203,,1,0,0
CUST00131,1.7076119559381941,1.6776881372180021,-0.7464267767450357,-0.4119636330519132,-0.4294740021082823,-0.4532142727836214,-0.8593163674442381,,1,1,0
CUST00132,-0.9956499943009297,1.0186266320535138,0.07303448494843004,-1.3101006421324006,1.3259075569812895,1.33378390356372,-0.6229222194306379,-0.6439244294928538,1,1,1
CUST00133,1.5531398444959585,0.9009370775598553,-0.7464267767450357,-0.900891128213727,-0.6258803303980246,-0.610890582461328,1.9537739939176042,,1,1,0
CUST00134,0.8580153430058981,0.9950887211547822,-1.0537247498800852,0.7417059132945456,-1.3764330849338255,-1.399272130849861,-0.3156098270129576,-0.16998687640121485,1,0,1
CUST00135,0.24012689723695546,0.8773991666611235,-0.951292092168402,1.3867123266554142,-1.1344324304339644,-1.1364782813870167,0.08626022461016274,-0.36252400734469314,0,0,1
CUST00136,1.398667733053723,1.1598540974459042,-0.029398172763253162,0.7614037252671981,1.353965603879824,1.33378390356372,1.9301345791162443,,1,0,0
CUST00137,-1.5363023843487544,-0.5584133981615115,1.1997937197769453,-1.3693075556037293,1.6713722594194969,1.6491365229191333,0.33447408002444295,-0.4069556529470343,1,1,1
CUST00138,-1.304594217185401,1.6070744045218068,-1.0537247498800852,-0.8793114801476717,-1.5219842032199737,-1.5043896706349986,-0.812037537841518,,0,1,0
CUST00139,-1.3818302729065188,0.4772546813826843,-0.8488594344567189,1.5775248326487818,-1.030968382495618,-1.0313607416018788,-0.823857245242198,-0.6883560750951949,1,0,1
CUST00140,-1.3818302729065188,0.9715508102560504,-0.13183083047493638,1.0623651097327005,0.9418630400575969,0.965872514315738,0.23991642081900286,,0,0,0
CUST00141,0.00841873007360198,1.0186266320535138,-0.951292092168402,-0.6053861227728141,-1.1133888952600635,-1.1364782813870167,0.8663609130550434,1.3999312682148393,0,1,1
CUST00142,-1.0728860500220476,0.8303233448636601,-0.43912880360998596,1.3005734071840303,-0.01561781035489674,-0.03274411364307046,-0.7765784156394779,-0.6143033324246263,1,0,1
CUST00143,0.9352513987270159,-1.35870236871839,0.17546714266011326,0.563158439528029,-0.5417061897024207,-0.5583318125687591,-0.043756556797317374,,1,0,0
CUST00144,-0.2232894370897515,-0.6996408635539018,1.1997937197769453,-1.0962994751186208,1.4293716049196359,1.4389014433488578,-0.8593163674442381,,1,1,0
CUST00145,1.4759037887748407,-1.029171616136146,-0.8488594344567189,1.1376385534688098,-1.3887084804519343,-1.399272130849861,-0.7056601712353979,,1,0,0
CUST00146,0.9352513987270159,-1.4763919232120486,-0.23426348818661957,0.9243669483707614,-1.0537655456006774,-1.0313607416018788,-0.6111025120299578,-0.5846822353563988,1,0,1
CUST00147,-0.3777615485319871,1.6541502263192704,-0.33669614589830277,1.7799120490859928,0.8331381083257753,0.8081962046380314,-0.35106894921499765,,1,0,0
CUST00148,-0.454997604253105,1.6776881372180021,0.07303448494843004,-1.2207276123899424,1.70118393424919,1.701695292811702,-0.5401842676258778,,1,1,0
CUST00149,0.0856547857947198,-1.2410128142247314,1.8143896660470447,-1.1000347779170836,1.0593561114452106,1.0709900541008757,-0.0673959715986774,,1,1,0
CUST00150,-1.5363023843487544,-0.4642617545665846,0.6876304312185293,1.245092340048383,1.0786460186879532,1.0709900541008757,1.2682309646781638,,1,0,0
CUST00151,0.7035432315636624,1.3952332064332214,-1.0537247498800852,-0.99361174578063,-1.3466214101041325,-1.346713360957292,-0.13831421600275745,,0,1,0
CUST00152,0.9352513987270159,-1.4057781905158535,0.6876304312185293,-1.8499606458322395,-0.18396609174610443,-0.19042042332077705,-0.05557626419799738,,1,1,0
CUST00153,1.1669595658903693,-0.25242055647799905,-0.33669614589830277,-0.024295941348171705,-0.5066336310792524,-0.5057730426761903,-0.5756433898279179,,1,1,0
CUST00154,-0.7639418271375763,-0.13473100198434046,-0.5415614613216692,-1.1624663451967054,-0.5837932600502226,-0.5583318125687591,1.0200171092638834,-0.06631303666241882,1,1,1
CUST00155,0.16289084151583763,1.2775436519395629,-0.8488594344567189,1.3473545285612327,-0.7942286117892322,-0.7685668921390346,-0.4810857306224777,,0,0,0
CUST00156,-1.0728860500220476,-1.7588468539968292,3.7606101625690256,0.6610801116244368,0.9734283428184484,0.965872514315738,-0.3156098270129576,,1,0,0
CUST00157,-1.4590663286276366,1.1127782756484408,-0.23426348818661957,-1.0825497782351658,0.3316005200144691,0.3351672756049116,-0.5756433898279179,-0.4958189441517166,1,1,1
CUST00158,-0.6867057714164585,-0.8879441507437555,0.48276511579516285,-1.3699884209239555,0.22287558828264747,0.23004973581977387,-0.5638236824272378,,0,1,0
CUST00159,1.0897235101692515,-1.3351644578196582,0.9949284043535789,-1.0364684351037514,0.16851312241673666,0.177490965927205,-0.36288865661567765,,1,1,0
CUST00160,0.8580153430058981,0.7361717012687332,-0.6439941190333524,0.8914868272815089,-0.4347348859017575,-0.4532142727836214,1.1382141832706836,,0,0,0
CUST00161,-0.9184139385798119,1.6541502263192704,-0.029398172763253162,1.0850417074813425,1.5082848618217644,1.4914602132414267,-0.6347419268313179,,1,0,0
CUST00162,1.398667733053723,-1.0056337052374142,1.097361062065262,-0.8970328913991124,0.6419926638295083,0.6505198949603248,-0.6229222194306379,,1,1,0
CUST00163,-1.5363023843487544,-0.22888264557926735,-1.0537247498800852,0.5899202291980273,-1.5640712735677758,-1.5569484405275675,-0.7765784156394779,-0.5846822353563988,1,0,1
CUST00164,0.3945990086791911,0.4537167704839526,-0.951292092168402,0.9370196955716301,-1.1975630359556673,-1.1890370512795856,2.2847258011366445,0.20027683695162807,1,0,1
CUST00165,0.4718350644003089,-0.6761029526551701,-0.23426348818661957,1.6825293953680975,-0.4207058624524902,-0.4006555028910525,-0.8829557822455981,-0.5994927838905126,1,0,1
CUST00166,-1.0728860500220476,-0.41718593276912114,1.097361062065262,1.6376679359354216,1.3294148128436063,1.33378390356372,-0.5520039750265578,,0,0,0
CUST00167,-1.5363023843487544,-1.7588468539968292,0.27789980037179646,-0.5837402794672925,-0.8748954966225192,-0.8736844319241723,-0.764758708238798,-0.6439244294928538,1,1,1
CUST00168,0.16289084151583763,-1.2880886360221948,-0.7464267767450357,1.386012548409626,-1.3097952235498058,-1.2941545910647232,-0.835676952642878,,1,0,0
CUST00169,0.8580153430058981,0.500792592281416,-1.0537247498800852,0.023421369844341573,-1.4132592714881522,-1.399272130849861,0.7127047168462033,0.6001616473726984,1,1,1
